density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_count,measured_long_fraction,request_count,short_request_count,long_request_count,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms,round_wall_ms,throughput_rps
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.1,40.0,36.0,4.0,268.8573804916814,326.68572088878216,1108.193202911061,268.5069747385569,272.20643698819913,272.91198598686606,937.9606785078067,1132.736777199898,1206.367500066408,8782.003185508074,8815.633302362403,9612.136140003277,8782.003185508074,8812.71277347696,8816.242632514331,6198.17149201117,9638.785619658302,9718.734058623377,14652.000922011212,2.7300240701587946
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.1,40.0,36.0,4.0,241.94094751146622,295.55893229262506,1000.9675519005394,241.5779852308333,244.9932665040251,247.02755032194545,841.6088737576501,1023.3798640023451,1090.6168003077619,7888.307574496139,7900.034646439599,8639.522286036226,7888.307574496139,7899.122432500008,7900.6219269300345,5575.007597988588,8662.99157460744,8733.399440321082,13647.714396531228,2.9308967130464563
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.1,40.0,36.0,4.0,145.5813624925213,209.69339630973997,480.9123813491897,145.37980672321282,159.9328870070167,227.9925359776825,455.5544512550114,481.9530833425233,485.07518932252424,4713.04750625859,5018.304819002515,5157.555725712446,4680.022665008437,5016.296354006045,5024.907091958448,4877.526064257836,5162.463911337545,5233.942032063496,10418.236928002443,3.8394328134366917
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.1,40.0,36.0,4.0,155.95623925037216,261.5190809010535,784.2575423046947,155.7421739998972,164.00421025173273,208.4296853499836,719.9155302369036,790.2291908510961,808.1441364903003,5039.738458261127,5184.007101692259,5667.719383680378,5003.86096026341,5142.124239268014,5164.968476818467,5619.324535771739,5669.785625097575,5675.984349349164,10699.142249999568,3.7404457635109427
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.1,40.0,36.0,4.0,145.6293069932144,245.2354564855347,709.9386928530294,145.29429326648824,152.29132751119323,196.1074608407216,665.6751432601595,714.9828325345879,730.1152515792637,4712.0609674893785,4814.621059500496,5283.640462505282,4663.534210267244,4788.79184674588,4793.122834872338,5238.174095735303,5286.054782662541,5293.297743134317,10418.704705516575,3.839248891399702
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.1,40.0,36.0,4.0,145.5651249998482,237.30525490536883,736.9158826270723,145.29854024294764,149.98690223728772,187.8039711315068,685.7382502494147,740.2523232536623,750.2616451334325,4710.368232743349,4857.816388746142,5319.89395077253,4681.018696472165,4820.424023506348,4823.719869989145,5304.885706747882,5321.223936436581,5325.213893428736,10447.85477098776,3.8285371859170914
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.1,40.0,36.0,4.0,161.27503900497686,258.7571466952802,803.6269926969544,161.05313124717213,169.04651450749952,203.7548180989688,747.9067270032829,808.6050573067041,823.5392511359532,5246.8122055142885,5369.373617591919,5877.559952379379,5205.959439495928,5323.29286125605,5328.717839464662,5865.4693864809815,5878.307044136454,5880.5483194076805,10952.855687966803,3.6520238052575063
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.1,40.0,36.0,4.0,145.91590549389366,236.69565737072907,717.0237844667281,145.7522597629577,152.07501326221973,187.22995860589432,674.9195945012616,720.4218099272111,730.6158863086603,4702.33382198785,4826.647407194833,5291.912716635852,4672.5843000022,4788.527628523298,4790.270095471351,5277.467304491438,5293.109728605486,5296.700764514389,10420.719029993052,3.8385083090891383
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.1,40.0,36.0,4.0,163.630575996649,181.7979278479471,432.63686210877495,163.19454849872272,167.31131650158204,171.81713234604103,341.83362474141177,436.91603369952645,449.75354847178096,5348.871154237713,5447.93359713658,5634.987578759756,5344.179055493441,5436.682154489972,5446.682387701003,5564.7153284880915,5636.284254390921,5640.174281284417,11104.688619510853,3.602100075340523
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.1,40.0,36.0,4.0,142.7189062378602,191.18090699485077,597.7883106522494,142.5425654888386,145.96595597686246,160.66733077022946,501.5102395118447,611.1973770370241,651.424576191348,4645.461046762648,4690.961173342657,5102.122786722903,4632.662866730243,4659.946795756696,4662.961476876808,5015.496241016081,5114.604003864224,5152.047655288188,10351.02249897318,3.864357001738873
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.1,40.0,36.0,4.0,152.65276125865057,203.50936919567218,650.6559935869882,152.1702497411752,161.96360350295436,172.47674357204232,552.7747207670473,662.7534739498515,699.0459150384413,4950.777286736411,5078.5543739795685,5458.414847202948,4943.153028507368,5034.74618025939,5057.202829635935,5375.546712006326,5466.497849847656,5490.746857781778,10724.166252504801,3.7337297523584994
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.1,40.0,36.0,4.0,143.03638951969333,185.12567561410873,598.3543558869859,142.82483099668752,145.71623297524638,155.89231735939393,506.0409154975787,611.2942109204596,650.1137760208803,4661.841138484306,4704.907051695045,5115.580854184809,4652.298539993353,4674.748416495277,4676.499296669499,5033.539888492669,5127.605414798018,5163.679096637643,10416.732104524272,3.839989576848941
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.1,40.0,36.0,4.0,141.11796327051707,177.0166530419378,586.2758241494884,140.9786132571753,143.87995026481804,148.56738663947908,496.33396352874115,598.6307700281031,635.6956076639472,4597.728177002864,4641.296213277383,5040.840691481426,4595.625630769064,4611.900756019168,4613.543078156363,4949.732873516041,5053.466112786555,5091.342376701941,10377.094982977724,3.8546494256443333
mid_l10,mid,10,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.1,40.0,36.0,4.0,159.63945747353137,214.79967526393057,674.0862322036991,159.03127849742305,163.17081403394695,180.9792578816996,564.3665467650862,689.4997798459372,735.7404227726511,5192.76619599259,5247.462784987874,5706.474049515091,5185.371521263733,5212.509509248775,5216.465078634792,5609.398936489015,5719.758032774553,5759.609982552938,10932.621496496722,3.65877573311887
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.1,40.0,36.0,4.0,127.98702373402193,153.6925849097318,378.8247064867755,127.64392701501492,132.4036514852196,134.65962068439694,330.4718265135307,385.56625444907695,405.7908983359812,4167.542352748569,4305.559217050904,4462.721510704141,4162.225309497444,4294.180418990436,4299.032318720128,4456.575357253314,4463.0447644682135,4464.014525760431,9889.625089999754,4.044643060106365
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.1,40.0,36.0,4.0,126.82697748823557,159.37907755142112,520.4586427833418,126.4587537443731,128.96218174137175,134.34900142456172,442.09829275496304,531.315611791797,563.8865188171621,4114.371923249564,4151.077697446453,4515.122169598762,4112.389448986505,4123.3338864694815,4126.263087960251,4435.226194487768,4525.928208688856,4558.346325959137,9846.135784988292,4.062509455789241
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.1,40.0,36.0,4.0,126.61953625502065,157.79339465370902,523.3716054432442,126.24512574984692,128.59758576087188,131.4297399527277,442.9415149934357,534.6856191143161,568.6276601275313,4116.8109912541695,4153.067962132627,4518.400707077235,4116.11555723357,4124.306262747268,4127.958548998868,4436.950746239745,4529.305851063691,4562.021283023059,9840.403286012588,4.064887930065885
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.1,40.0,36.0,4.0,126.35763925209176,162.26625276322045,521.3504333939636,126.1239692394156,127.81453724892344,134.56246893620118,444.7778374888003,531.5709208720364,562.2323833062546,4107.118063504458,4142.669057985768,4505.107408165932,4103.850995248649,4113.937993999571,4117.011239935528,4426.108633502736,4515.615072549554,4547.138065700419,9866.955388017232,4.053974462093668
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.1,40.0,36.0,4.0,124.86561725381762,153.7558044889014,515.4344811633927,124.57329050812405,127.29946973558981,129.01406504388433,436.5892142377561,526.5343105827924,559.8337988409912,4078.4336185170105,4110.278072609799,4471.586427715374,4077.060382478521,4083.521721739089,4085.1325363881188,4388.572830488556,4482.686757895863,4515.987748437328,9845.732114015846,4.062674090954056
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.1,40.0,36.0,4.0,125.35473126627039,153.1645520939495,515.4807231764424,125.2141165023204,126.71434850199148,128.0609832785558,440.3238847589819,526.3121654366842,558.806492217409,4083.1850669928826,4119.5969748543575,4482.206403815071,4081.8742642586585,4093.7896115210606,4094.6739641105523,4407.729753758758,4492.833419359522,4524.7144659928745,9814.86442752066,4.0754518571120215
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.3,40.0,28.0,12.0,147.01623722794466,424.1148321714718,524.053926426277,144.5041425031377,160.2412090142025,204.3738030322129,362.66342652379535,474.104657699354,546.5600055400864,4669.311276258668,4968.804821986123,5075.075177270919,4669.311276258668,4962.588000990218,4972.075517394987,4097.97634302231,5010.33907350502,5104.641340179369,10289.923011499923,3.887311881517368
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.3,40.0,28.0,12.0,150.12641275825445,619.8689530865522,777.5573827323387,146.6781130002346,175.17645214684308,204.55027683783555,598.3928990171989,753.4553912933916,783.1864192764624,4797.110605504713,5223.134463978931,5386.577791736636,4795.332876514294,5037.69614752091,5045.296710950788,4381.357972015394,5357.17073569831,5399.012318042514,10345.662209496368,3.866355241674398
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.3,40.0,28.0,12.0,146.97734299988952,603.0655543028843,752.9650655345176,142.4292127485387,173.07101926126052,195.44361213280354,587.4837555165868,739.0764960640809,753.8090644954355,4669.378480510204,5067.85120004497,5240.3825457481435,4652.347843759344,4906.044042858412,4914.147048776504,4557.1776220022,5202.672414082917,5256.198196231271,10217.266288003884,3.9149460696677867
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.3,40.0,28.0,12.0,144.44914624618832,608.2456294883741,762.3654835289926,140.42349498777185,172.40801417210605,204.06708152411738,583.2021467358572,737.6042888237862,767.8931239832309,4622.564400007832,4993.278990444378,5214.895812197647,4622.564400007832,4882.239183818456,4885.297775063955,3775.9878072538413,5175.30523641326,5229.785618314345,10188.729923975188,3.92591183566157
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.3,40.0,28.0,12.0,161.82204350479878,640.5504176334944,801.5586017721216,153.50033224967774,179.1613214823883,203.00498620868893,624.1134435113054,777.5103340216447,807.4986497228383,5011.067581246607,5446.370049676625,5578.948662028706,5000.102904261439,5218.0098732496845,5245.725263485801,4846.054010500666,5556.934934167657,5587.154840983276,10555.01797652687,3.7918399556716795
mid_l30,mid,30,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.3,40.0,28.0,12.0,142.88978376134764,597.865446555079,748.066395050846,139.7078977752244,171.78523786715232,196.11827167565934,578.4961552562891,721.601886706776,754.9957180209458,4546.137820740114,4910.662016336573,5139.348338488489,4546.137820740114,4816.989186836872,4820.859810604015,3655.697875248734,5091.653369899723,5158.045903532766,10129.412576992763,3.9488983866476
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.3,40.0,28.0,12.0,248.85158574033994,351.29728741303586,765.7026474204031,246.68052000924945,251.76755515567493,287.7354850163101,277.449277244159,730.4053586442024,780.4965095841908,8101.911208243109,8199.19617253181,8689.023186841805,8060.626854989096,8197.620074253064,8199.574979137687,8145.0542054953985,8666.992023173952,8691.310597412812,13775.200450007105,2.903782439752975
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.3,40.0,28.0,12.0,280.5022700049449,1091.2097209889907,1337.6255482886336,275.3956802334869,307.3908464575652,324.7579305715044,1050.1641842565732,1282.2989540203707,1357.6459741729195,9010.165551735554,9790.576251453604,10005.568007823313,8955.361622996861,9096.693475163192,9103.21777044388,9677.447561232839,9920.998236778541,10042.781358408974,14752.772086008918,2.7113548621565133
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.3,40.0,28.0,12.0,258.6634737526765,988.1063203327358,1216.712358435616,248.6200010025641,271.33104554959573,296.9037883679266,955.6140104832593,1176.8486373621272,1228.1813275488093,8199.36515725567,8906.14725156047,9104.900746318744,8140.851267497055,8284.640358010074,8287.819441455067,8808.243826730177,9020.82369424461,9141.761369417654,13835.605856002076,2.8911628027625245
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.3,40.0,28.0,12.0,262.00353575404733,1026.085075494484,1260.2605105855037,250.88731001596898,301.44605427922215,329.8724925002898,986.3927932601655,1217.6707648613956,1273.6673409456853,8284.46623875061,9007.905977847986,9206.7965035839,8215.129510761471,8385.716374774347,8388.17671782279,8885.474924725713,9120.459368723095,9242.242685677484,13899.05337349046,2.877902168525915
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.3,40.0,28.0,12.0,265.6534555280814,1023.9336807280779,1251.8411925958935,250.96780850435607,293.3574901049724,320.3777382377302,978.8882637658389,1212.953898345586,1265.6482721830253,8302.041761242435,9018.79362273321,9219.549429143663,8239.753837508033,8399.040834981133,8402.160848269705,8908.372258752934,9134.618268767372,9254.313975595287,14012.933590973262,2.8546514437788417
mid_l30,mid,30,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.3,40.0,28.0,12.0,256.41504375380464,978.875518697896,1208.8249115957296,246.00743348128162,268.7657838599989,295.91552990081254,945.7003144780174,1165.3960525552975,1222.3349811785738,8138.99916227092,8854.83088910405,9048.414639550901,8086.9789794960525,8242.01448233216,8245.4026817446,8757.607458755956,8967.81889286649,9083.405719730945,13798.63670800114,2.898853792087795
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.3,40.0,28.0,12.0,150.67392500350252,523.5388064756992,704.5592461311026,147.2952509939205,169.82268564170226,409.9707243446029,488.0446729948744,698.7047780363355,706.3174791162601,5186.2590817472665,5539.212491526268,5755.8075011047185,4996.245965507114,5538.093560305424,5541.2313159240875,5275.059694002266,5642.271618399536,5800.3545321690035,10363.483784982236,3.8597059664296793
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.3,40.0,28.0,12.0,276.64221050508786,1213.5539406212047,1273.1943504547235,200.35175498924218,308.5048149485374,327.7300570043735,1137.5890460039955,1264.0545087575447,1277.23143426585,5981.642060505692,6703.712605155306,6877.646518757392,5571.522483747685,6398.664502752945,6400.15600873885,6421.536365000065,6828.694462092244,6896.526116977038,10472.318300511688,3.819637492293351
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.3,40.0,28.0,12.0,266.0313032247359,1205.400942862616,1260.78366105241,205.56903500983026,293.91998311621137,315.94359223905485,1114.184499005205,1257.3384084942518,1262.1827441934147,5833.573353753309,6501.268558058655,6839.9504410871305,5487.184975252603,6342.6474086154485,6349.404683386674,6169.968758258619,6823.613573392504,6841.393711457495,10383.606844523456,3.85224606651773
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.3,40.0,28.0,12.0,264.42770624998957,1201.9534843973815,1245.8219462330453,198.1034685159102,295.19199133792426,315.8614564634627,1103.7338000023738,1238.2046656945022,1249.0735034900717,5862.641230007284,6483.819876317284,6810.9617960467585,5617.941050979425,6338.943307401496,6341.231184194912,6206.699287489755,6760.638339194702,6830.596304233477,10477.832844975637,3.8175846050192046
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.3,40.0,28.0,12.0,265.6526889913948,1207.92854600586,1257.6561407526606,209.69472675642464,296.09165853180457,328.3527654828504,1110.1922217494575,1250.8392032934353,1260.3837257580017,5784.19222321827,6465.266308514401,6795.075062458345,5495.607692238991,6313.472307351185,6315.536703332036,6098.826110261143,6772.714738876675,6797.104305049579,10301.545379508752,3.882935593383106
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.3,40.0,28.0,12.0,264.81818601314444,1208.949900121661,1248.6628922991804,198.303688026499,293.5529104608577,320.08046761417063,1101.3026840082603,1241.5863327711122,1251.6083912129398,5877.21092501306,6575.2195590001065,6817.259380648029,5492.730276513612,6322.963202462415,6325.943153022381,6242.068026258494,6799.156249163207,6819.5435153652215,10425.894312997116,3.8366051758641375
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.3,40.0,28.0,12.0,164.13131124863867,480.24982535134774,622.7884392517444,162.5725634949049,171.26611005078303,234.79260149309994,423.809867737873,608.7487709955894,626.3552345173957,5581.557834746491,5805.016063002404,6049.994673342735,5496.102952012734,5673.2115483901,5683.758053952915,5742.358803494426,5993.088082452596,6068.747643662209,11080.374759010738,3.6099874179278872
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.3,40.0,28.0,12.0,152.2688879776979,683.6139599123271,844.1022878600052,144.8589480278315,196.38935143884737,224.12321908923332,658.8341252354439,830.1179865607992,848.3305528730853,5199.90637373121,5567.514811860747,5732.243740698323,4941.421046009054,5238.100929406937,5241.454091386695,5525.937863261788,5702.588222487248,5740.724183851853,10423.855074506719,3.837376454337707
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.3,40.0,28.0,12.0,162.0895462401677,692.7297907997854,855.6303342408501,149.0524864930194,202.5415848736884,225.75832229747903,674.2751525016502,839.8435263778083,860.8215214847587,5269.289903255412,5635.6397796073,5812.3534604519955,4994.146363504115,5323.198087056517,5338.059544489661,5591.509780002525,5775.975135210319,5824.421907048381,10475.16488248948,3.8185666524293813
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.3,40.0,28.0,12.0,153.3897587505635,677.4963248317363,837.0501676850836,145.39837624761276,195.83226243848912,221.0820758502814,655.7595794874942,820.8812672150088,842.109535295458,5178.520850735367,5539.313990811934,5704.400878619053,4934.288503005519,5209.302604736877,5213.02866516402,5510.753114256659,5677.123842886067,5711.554473599535,10409.771865495713,3.842543391713238
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.3,40.0,28.0,12.0,150.39401275862474,652.5195932132192,808.8580175832612,142.71106575324666,196.35566747165285,202.2499179386068,631.9821857468924,783.9235863037175,819.8579068988329,5082.001617498463,5434.621759093716,5606.136372563778,4853.21934024978,5122.292027447838,5127.0507053041365,5418.020516008255,5576.194253694848,5614.985961710918,10378.043779492145,3.8542969366087876
mid_l30,mid,30,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.3,40.0,28.0,12.0,152.09142175444867,679.1821359249298,841.1651295312913,145.57337199221365,197.471941364347,224.7804680961417,658.8255390088307,821.2540070497198,848.0534217093373,5184.758038987638,5553.016216287506,5714.854002537322,4956.733863495174,5217.11849430867,5222.8654512469075,5535.222033737227,5690.181263154955,5720.599480453529,10434.516465524212,3.8334327188026274
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.3,40.0,28.0,12.0,147.94533426174894,396.6059012629558,505.93666091910563,145.75845349463634,157.5416323466925,206.37086075556,367.33235225256067,478.07857883744873,516.9861728220712,4965.2416867465945,5137.791240817751,5310.805296109174,4795.116106499336,5048.784304657602,5057.560605265608,5076.593830483034,5242.69505715929,5341.754815695458,10445.402734476374,3.829438058082113
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.3,40.0,28.0,12.0,130.73551299748942,532.2698104573647,697.4045978684444,127.83080797817092,162.51005500380415,183.3429829828674,510.74950424663257,674.4387565850047,703.3626361109782,4470.732856760151,4786.994476031396,4901.5771025494905,4314.276771998266,4486.914605094353,4494.211712895485,4753.2920857775025,4869.9933931813575,4913.116794219823,9875.566608505324,4.050502114698428
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.3,40.0,28.0,12.0,129.69084724318236,529.0402246289887,686.8834010939463,127.3084312415449,163.43601976986974,188.25340385257732,501.64858777134214,669.5213385042734,691.6264638883877,4450.789238777361,4768.541835329961,4881.148297672335,4280.104033750831,4464.813519924064,4472.642303933972,4730.103779496858,4848.914585899911,4892.991474045848,9853.901673021028,4.05930950316152
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.3,40.0,28.0,12.0,129.1396334709134,529.6404706663452,697.0597841686686,126.71034350933041,158.86296619428322,180.9203476709081,510.5558532377472,676.0014703148045,701.4242273467244,4433.530753245577,4766.321378934663,4865.987385852786,4337.289480012259,4446.130693046143,4448.710923942272,4728.876759269042,4835.569513501832,4878.390723653429,9983.215704531176,4.006901216439302
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.3,40.0,28.0,12.0,144.39381974807475,603.617467667209,754.5372727472568,141.74539476516657,172.85475575481541,208.1087156618014,560.9020187257556,729.1081824252615,760.7928125216858,4896.286737261107,5256.75760434242,5377.982596732909,4761.142361501697,4910.956272075418,4917.767977416515,5237.112340750173,5329.330458553159,5397.315997822443,10380.761387496023,3.8533156951706324
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.3,40.0,28.0,12.0,128.74007524806075,533.2950737385545,693.1460655902629,127.4294789909618,161.82080352155026,182.7362343427376,512.3844752524747,672.4820350034861,697.5780699579627,4443.448423495283,4758.927410104661,4872.121129671577,4285.086340241833,4461.985505523626,4465.886284262233,4719.193927492597,4841.192434550612,4883.432294570375,9886.587312998017,4.045893579754823
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.5,40.0,20.0,20.0,171.63512051047292,538.7368510884698,629.7332474199357,156.81578899966553,174.73538681806534,247.66407829505616,460.63777850940824,593.3953894302249,635.3693818260217,5153.506315007689,5632.065991492709,5826.266623794218,5399.871768764569,5630.364948339411,5661.824759110168,4073.2704697584268,5578.24841159163,5840.609761857486,10503.383936505998,3.809484156058013
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.5,40.0,20.0,20.0,337.28292523301207,757.229238547734,872.2136191264144,147.89499674225226,200.31226461578632,228.04020115087042,673.0268959945533,778.5833100468154,879.6109157262254,5283.859923743876,5730.925616750028,5900.753285085084,5331.387505255407,5521.216423844453,5543.353258139687,4644.383129765629,5801.703208254185,5908.816734283464,10934.496984496946,3.6581494568359583
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.5,40.0,20.0,20.0,339.7574455157155,755.9241707611363,886.8406969198259,149.35289122513495,213.83406192180703,227.91084850905463,668.5957024892559,783.4644507587656,894.545751317055,5305.649738525972,5717.3147984431125,5909.065606226795,5351.986212510383,5538.615336458315,5578.57275627699,3703.523628995754,5779.569996413193,5927.892380722915,10924.243049492361,3.6615895628016775
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.5,40.0,20.0,20.0,326.7217679822352,739.9623927107314,857.459420626983,142.1754232578678,203.31715766515117,216.79942662856774,649.4425519922515,801.4721671614097,865.0441272277385,5126.861550757894,5548.220168307307,5751.641546746541,5191.796598752262,5384.51866839896,5405.251115883875,3781.740397986141,5644.440480211051,5767.214669942914,10761.325364990626,3.7170150890061286
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.5,40.0,20.0,20.0,330.9596397448331,745.3765407437459,875.8689487611991,145.62318500247784,198.43297062907368,218.04931366437813,665.7407330058049,771.9372652121821,879.2731578546227,5235.301187509322,5648.268299287884,5840.806911379332,5285.88300125557,5488.407554064179,5513.594700653921,4256.412509246729,5712.227948207874,5856.405704776989,10862.229730992112,3.682503800661266
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.5,40.0,20.0,20.0,323.28345022688154,731.6019339254126,864.6197677063174,144.3592304858612,178.0993776919786,204.44965851085723,655.0837844988564,763.3728166634684,865.2251581076416,5142.001380489091,5554.44551424589,5751.373662521655,5198.90638825018,5385.786952901981,5402.011606697924,3786.0278227599338,5625.6126366584795,5767.724323023867,10779.063046502415,3.7109052389128334
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.5,40.0,20.0,20.0,255.68747249781154,754.8761940764962,925.2913388176239,251.5696827613283,256.27422534744255,316.1082129218265,481.5577834669966,838.7023121613311,938.3401535145821,8419.81653975381,8725.382389102015,8948.12138789508,8414.315371512203,8511.26680491725,8512.421716164099,8441.663042758591,8798.77300770313,8975.05600589735,14166.208973008906,2.823646823602704
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.5,40.0,20.0,20.0,542.7572097687516,1276.4895595726557,1476.8033755029319,249.98727126512676,350.89783179864753,355.3609572778805,1062.0895832544193,1404.1026955266716,1478.3600932121044,8917.429710258148,9553.778995538596,9818.06562054815,8883.767876002821,8943.897286886931,8955.799320176884,9360.576853490784,9662.252259562956,9835.867101550393,14751.338443515124,2.711767981533816
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.5,40.0,20.0,20.0,578.2345457409974,1303.6478494323092,1468.5884036612697,276.34669849066995,352.92919049970806,355.6343106480199,1126.1214015248697,1394.0992761665257,1476.8633166584186,9374.838780015125,10004.011063530925,10206.53339138691,9304.71048776235,9436.681375760236,9446.300262840814,9742.809346993454,10122.299705105252,10221.304792983865,15259.337212017272,2.623850863581994
mid_l50,mid,50,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.5,40.0,20.0,20.0,545.8463310060324,1272.256901007495,1471.1497863160912,251.15055750939064,349.5001751376549,356.8466948324931,1058.277090996853,1403.592616316746,1472.6941964228172,8934.616316008032,9544.361018945347,9758.856480080867,8888.393731758697,8936.942125644418,8942.920160381182,9340.267335486715,9669.073038178612,9775.382955187233,14724.926622991916,2.716482541240883
