density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_index,round_wall_ms,throughput_rps,source_json,request_count,short_request_count,long_request_count,measured_long_fraction,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,0,8745.300320966635,4.573885233432295,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,138.82638097857125,189.35006510000716,596.1527115071657,4468.950588488951,4539.176649710862,4949.7923682956025,138.79674396594055,143.45910248812288,155.56398420303591,4468.950588488951,4538.00462448271,4539.935509490897,492.62042850023136,610.5566347017884,653.7684042856563,3325.1668685115874,4960.104226926342,4991.039802818559
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,0,8860.204881988466,4.514568289646925,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,147.4864440097008,216.02757279179102,649.7899756755213,4628.803070489084,4776.811395015102,5185.616545380908,146.7980454908684,156.56628948636353,180.21900494350118,4628.803070489084,4775.726209016284,4778.408070545993,523.1349495006725,666.6443989728577,717.2076688648667,3513.8208249991294,5193.991702288622,5219.117173011764
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,1,8748.079898010474,4.572431946934661,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,138.3037284540478,185.0161854759794,592.4157796782673,4430.46363448957,4518.093936168589,4918.9425735367695,138.21332700899802,142.3897150089033,153.3117371960543,4430.46363448957,4516.789571003756,4519.802035621251,490.92093150829896,606.5624985320028,649.0026550932089,3309.0915364737157,4928.520452108933,4957.254087825422
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,1,8832.611282006837,4.528672067963087,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,142.02643203316256,212.68069119541946,619.0103496512164,4544.371408002917,4639.50957863708,5055.304479776532,141.69958396814764,146.73923296504654,177.9551616084063,4544.371408002917,4637.90338599938,4640.442223075661,500.96089197904803,635.2475778840017,683.959262582357,3405.6546824867837,5066.103687597206,5098.501311059226
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,0,9461.093532037921,4.2278410909424755,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,162.7860360313207,211.20896347565625,693.9383392862509,5180.627612484386,5276.18373928708,5747.192235607654,162.17277050600387,171.8518915004097,176.27235639665741,5180.627612484386,5275.3767794929445,5276.951504600584,569.7064089763444,711.1749476753175,762.8847728425171,3866.1767255107407,5758.941199386027,5794.188090721145
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,1,9381.362962012645,4.263772776084823,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_strict_no_chunk.json,40.0,36.0,4.0,0.1,160.86582551361062,206.76819148357075,688.2098307588602,5112.335881014587,5200.707570323721,5671.789761317195,160.6049925321713,167.76188151561655,173.33066498395056,5112.335881014587,5200.087366014486,5203.21365899872,570.0577085081022,704.8017388209701,754.5774630072992,3819.4057935033925,5682.814107020386,5715.887144129956
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,0,8729.252593999263,4.582293795404333,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,170.89141948963515,677.2395491832867,802.2582400799729,4602.480678993743,5010.144327342277,5292.401278679026,142.56945499801077,192.81677160179242,200.4686001612572,4602.480678993743,4978.274671692634,4982.682415943127,621.0174025036395,789.1934976854827,802.9761729785241,3597.421436512377,5244.214608997572,5309.246282795211
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,0,8820.67177805584,4.534801997679182,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,181.98561199824326,707.1883805503603,818.6306153587066,4784.664134000195,5211.976087716175,5483.0990584963,149.9352410028223,198.75175094930455,204.98010271345265,4784.664134000195,5164.362525491742,5168.191837414051,647.3947040503845,807.7937130117789,819.4975496805273,4308.275138988392,5419.658478948986,5507.3266375181265
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,1,8706.241916981526,4.5944048398172805,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,168.16983200260438,677.7970559953246,804.6469611750217,4596.051869040821,5027.513263805304,5313.891560854972,143.8545665005222,197.6476884970907,208.49246827419847,4596.051869040821,5015.136560291285,5026.162833541166,636.0908270289656,788.7804117344785,807.0363733690465,4436.879630986368,5247.683659737231,5338.887901164708
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,1,8851.127868983895,4.519198071939275,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,168.74215498683043,681.6658516123425,818.5978232597699,4773.423621023539,5167.71152530564,5447.091410098947,147.58004501345567,199.37190191121772,216.63488047837745,4773.423621023539,5121.26056230627,5124.307369654998,638.5030029923655,797.895566484658,824.1959937493084,4175.384310481604,5393.343407427892,5467.150342983077
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,0,8848.713935993146,4.5204309111288445,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,175.80105300294235,686.8638088286389,816.3758886093274,4799.896846496267,5229.288363817614,5490.734053186607,148.63074300228618,197.18735547503456,205.75905149045866,4799.896846496267,5167.925037973328,5170.1942820014665,644.1574215132277,802.3881120723672,819.252692903392,4327.049476501998,5440.249745111214,5509.224160348531
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,1,8881.306354014669,4.503841935586263,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_strict_no_chunk.json,40.0,28.0,12.0,0.3,170.61861048568971,685.4010465438478,822.350286320434,4794.476499489974,5190.881753072608,5467.244471200393,147.54371353774332,199.24676952068694,219.16700106521603,4794.476499489974,5146.373767481418,5147.2585495060775,637.8385675197933,799.7574363020249,828.8763387297513,3715.109115000814,5413.236655580113,5487.670465333504
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,0,9632.33804301126,4.152678178588426,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,364.264510513749,948.9047552808188,1068.905493193888,5652.6175839826465,5913.680475490401,6226.5038364281645,164.38497297349386,238.47828966681845,242.38056101603433,5793.939743016381,5906.051287864102,5917.222387678921,783.2918455242179,1013.6706917954143,1079.4415935949655,4461.99759299634,6079.21899400535,6241.877257224987
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,0,9671.86144203879,4.135708543770057,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,364.72024201066233,937.4383688787931,1047.4359184654895,5631.863673974294,5893.442903005052,6199.262407780625,163.89050701400265,240.6694291101303,246.01666303351521,5768.75358299003,5888.993249612395,5890.31015858287,784.2588409839664,1004.7524095105473,1060.7874674641062,3886.0320344974753,6057.521726679988,6215.31838377472
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,1,9689.357894996647,4.128240532910343,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,360.0999414920807,931.1491947679315,1055.996088727261,5655.2245230122935,5915.363097039517,6195.088781616068,170.423096511513,241.27638101344928,241.27638101344928,5776.475669990759,5881.0704263160005,5882.228470891132,776.8823090009391,1006.8493956292514,1069.0354955237126,3848.1028024980333,6046.327286196174,6210.175345420721
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,1,9702.5311079924,4.122635583930285,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,363.9974920079112,951.0959615872708,1061.0964704788057,5675.264463498024,5921.993864001706,6219.262740336708,165.5996534973383,239.87317459541373,246.15729501238093,5800.937702471856,5902.513620938407,5903.535070954822,785.1617200067267,1008.4242066950537,1075.179272274836,3913.931088987738,6068.226322787814,6234.540223732474
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,0,9717.187078029383,4.116417609211233,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,362.8934485313948,940.9246156224981,1045.1044652203564,5692.757794022327,5958.10027847765,6260.159350282629,168.6500934883952,241.59949203021824,241.59949203021824,5795.130712504033,5916.32833101321,5917.109303729958,756.0609604988713,972.4497669085396,1056.2306292180438,5413.373121526092,6182.262948009884,6262.679376281449
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,1,9743.891821999568,4.105135887252851,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_strict_no_chunk.json,40.0,20.0,20.0,0.5,362.86818800726905,952.1168766077608,1057.672115546302,5712.242530513322,5957.224140613107,6256.19880505139,164.88792898599058,238.61734071397223,241.8812420219183,5795.381442498183,5905.232852080371,5908.131514126435,782.5873189722188,984.0187705936843,1069.2565537552582,5459.987210982945,6182.297296804609,6257.652334256563
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,0,10329.086191020906,3.872559417189497,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,842.9846029903274,1878.0496184597723,2099.0096238430124,6793.803449982079,7179.276893928181,7441.827986756689,153.16721849376336,212.59140688343905,213.74456997727975,7024.183397501474,7167.552715481725,7175.375491249724,1649.131921469234,1939.927687193267,2109.0368651167955,6158.04156602826,7252.861511858646,7448.960836675833
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,0,10673.778372991364,3.7475014565802587,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,814.066114515299,1872.340100404108,1956.6007407044526,6595.847359014442,6864.2739552713465,7091.934345742338,155.43107350822538,205.913508113008,212.08709496306255,6674.4892679853365,6793.165850278456,6804.830303997733,1218.6956134974025,1930.6521935912315,1958.2209531019907,5399.560864520026,6913.524603372207,7099.61795966432
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,1,10415.024051966611,3.8406056289852755,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,854.017179022776,1936.0929413174747,2127.4051030300325,6807.165449514287,7247.3372180364095,7527.916514968383,151.82455099420622,211.99979791417718,212.558176019229,7063.338553009089,7201.471815316472,7208.33193542785,1670.8690239756834,2030.547406367259,2137.9042439506156,6179.565396538237,7405.281865678262,7533.038729125983
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,1,10694.547988998238,3.740223527085862,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,817.6609130168799,1889.709464716725,1971.4841989293927,6623.2902295014355,6894.401793717407,7115.06626536604,155.0874560198281,206.78207710152492,212.6051746273879,6700.116535474081,6821.901567617897,6825.485353153199,1229.8020340094808,1948.5017795930617,1973.4299404948251,5420.629881031346,6941.346186114242,7122.912825238891
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,0,11170.66615296062,3.580807039819965,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,884.8976389854215,1917.4040620971937,2030.0412115448853,6983.3841345098335,7294.042384962086,7457.999939441215,173.5888130206149,212.93551794951782,214.75540422135964,6995.90139000793,7132.907367800362,7148.331347674248,1233.7226294912398,1953.6580064159352,2038.5758799797622,5264.311746519525,7295.224522380158,7465.347040842753
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,1,10691.287761030253,3.741364080181249,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_strict_no_chunk.json,40.0,12.0,28.0,0.7,862.2665994917043,1983.3188353688456,2112.8251965966774,6668.057451490313,7024.819838744588,7271.467821070692,172.05434050993063,210.51296650548466,212.64680800959468,6792.205933510559,7020.160671742633,7038.855774440453,1288.1303619942628,2003.6304979585111,2118.5468588763615,6138.523910980439,6976.245936501073,7275.645475507481
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,0,11842.833023983985,3.3775702079892884,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1898.8168514915742,2828.3984548121225,2957.2458188742166,7991.657880018465,9138.30181399826,9348.808171565179,171.35844202130102,172.23231989773922,172.47072908852715,8919.655523000984,8945.900681684725,8954.91552026011,2178.375586983748,2841.2986140174326,2959.0736206358997,7646.051839517895,9194.20376198832,9353.169307403732
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,0,11886.548992013559,3.365148288782182,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1653.5115525184665,2973.120096430648,3156.625840982306,7813.188265485223,8233.403546886984,8368.001287836814,165.2055539889261,165.45846097869799,165.45846097869799,7965.4476849827915,7997.703061986249,8010.1444216875825,1743.7500479863957,2975.475170009304,3163.039775341167,7612.76089650346,8241.944582492579,8372.541262517916
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,1,11829.068885999732,3.3815003011219176,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1908.5336120042484,2842.648656765232,2967.832498731441,7904.6792529698,9138.467184797628,9342.727079605102,170.67834749468602,171.15768161020242,171.17242307809647,8910.216522490373,8934.681530419039,8943.35083138023,2190.025117015466,2854.3763959605712,2969.5157128124265,6815.341371489922,9191.549395996844,9347.12877892598
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,1,11874.692054989282,3.3685084055037504,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1663.2937984832097,3019.2884123593103,3200.036356006749,7817.4067299987655,8273.540146119194,8419.591375766904,166.89747449709103,167.83755010110326,167.88106140389573,8017.4625939980615,8050.830106413923,8062.821571056265,1751.7359649937134,3043.4996339899953,3203.5248880041763,7619.695685018087,8286.878334503854,8423.909070764785
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,0,12294.209006009623,3.2535643391492126,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1722.289046505466,2977.2237529279664,3259.143120555673,8142.133586021373,8492.605578002986,8598.689564929227,174.08863999298774,174.960294686025,175.0662213488249,8142.133586021373,8164.564304606756,8172.540185062098,1812.7402675163466,2982.0379965240136,3268.6110003967765,8028.59744001762,8501.657698012423,8601.404393449775
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,1,12018.987648014445,3.328067319098049,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_strict_no_chunk.json,40.0,4.0,36.0,0.9,1741.4408519980498,2991.468195116613,3261.687066004961,8033.543014025781,8429.424739966635,8566.193935162155,173.53793850634247,175.0168830389157,175.23821554263122,8150.796011002967,8170.434676663717,8177.227696028422,1912.3424279969186,2996.999559516553,3268.015430725063,7785.83726551733,8429.424739966635,8570.59590704157
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,0,9819.102597015444,4.073692030894774,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,125.65467250533402,153.95006060134656,516.9917495391563,4105.813069996657,4146.054072177503,4509.49101535778,125.4532860184554,127.36448302166536,128.6267780145863,4103.994948498439,4119.76189352572,4121.124912885716,442.92078900616616,527.8808904869948,560.5483133305097,4437.2345639858395,4519.924605201231,4551.225374731584
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,0,9839.220759982709,4.065362590773936,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,126.85023449012078,156.59791702637486,522.0036865613655,4108.80821198225,4149.752832413651,4515.898645264679,126.63289948250167,129.8453149793204,131.29053602460772,4106.097041483736,4121.657197974855,4124.792419947335,441.7277389729861,532.8874009603169,565.5385441571707,4434.640458464855,4526.687973964727,4559.05596006487
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,1,9810.626258025877,4.077211683329268,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,125.05479002720676,152.37904358655248,513.9696968137285,4060.5570639891084,4093.1398775312123,4454.921792272362,124.97494698618539,126.0642139823176,127.49518854252528,4059.753580018878,4067.8173295164015,4068.2230153353885,437.7269805117976,524.7434403863735,557.0646711043082,4378.224943531677,4465.742233517813,4498.2035572541645
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,1,9853.050809993874,4.059656320804548,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,126.80372048635036,162.1602380764674,518.9135990053181,4119.935634516878,4152.402562479256,4514.345693932846,126.28460800624453,128.0790485034231,137.40746682451572,4118.681856489275,4125.010574964108,4127.733755973168,442.46884653693996,529.7438226232771,562.2344934771536,4435.811930510681,4525.168443412986,4557.636691853404
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,0,9858.584335015621,4.057377676217508,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,126.92820001393557,161.48245772346888,523.4498844976769,4131.085141008953,4167.968648776878,4533.690291768289,126.58284499775618,129.68979650759138,134.30791966966353,4130.197213991778,4138.132878986653,4142.332379947766,442.92145999497734,534.4575603085104,567.4805877410108,4448.6062484793365,4544.632226898102,4577.458032287541
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,1,9822.222237009555,4.072398183914263,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,36.0,4.0,0.1,126.31087249610573,154.10433158394918,523.2933263888116,4102.536841499386,4138.167275488377,4503.111122386181,125.90740650193766,127.50537501415238,128.55156023579184,4102.033900475362,4110.479646507883,4113.5847180499695,442.96156999189407,534.9136779201217,569.7747325140517,4425.295244000154,4513.97947522928,4546.584533758578
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,0,9872.593758977018,4.051620169585985,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,28.0,12.0,0.3,128.97778701153584,535.3765223640949,696.0589680017438,4457.674928475171,4772.16588461888,4887.274711938226,127.59791599819437,164.46963832131587,183.30919019528665,4299.089712498244,4483.906247001141,4485.971171387937,509.4378104840871,675.3616056637838,700.3852200217079,4728.5432544886135,4858.60222998308,4897.603026016732
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,0,9925.028470985126,4.030215139123901,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,28.0,12.0,0.3,131.2873804999981,529.4677783967927,695.3802731167525,4491.134036012227,4811.819306551479,4924.125259395223,127.87042997661047,163.46784182242118,183.3992646425031,4355.3421034885105,4498.583859496284,4510.136892927112,517.0960404793732,672.5041143596172,701.7794748954475,4787.100611021742,4889.091988786822,4937.141938598361
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,1,9900.580867019016,4.0401669899236605,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,28.0,12.0,0.3,128.50236348458566,531.2136251130141,690.233163178782,4429.221918515395,4745.688935590442,4856.967547404929,127.26104198372923,159.17196872178465,182.16327849018853,4271.082967985421,4440.06476404611,4445.801397136529,515.3311400208622,669.6024643431883,694.7709198942175,4709.844600496581,4823.782639118144,4869.261563124019
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,1,9826.104746025521,4.070789090272955,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,28.0,12.0,0.3,130.18364549498074,535.0718425179366,699.4289226201363,4450.331677508075,4762.169645511312,4879.028945703758,127.79118597973138,161.55226818518713,183.28670132323168,4273.211440508021,4475.245350692421,4478.286532863858,504.40296801389195,676.3733988103922,704.9457973265089,4719.483560533263,4850.894797575893,4889.091649841284
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,0,9844.46241700789,4.063197999607737,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_strict_no_chunk.json,40.0,28.0,12.0,0.3,130.03354347893037,528.2324816565961,693.3920500363456,4475.687453028513,4794.747642840957,4908.260112983407,127.49132397584617,162.87892584805377,193.00785939965863,4301.116156508215,4491.058686072938,4498.067428571521,503.83161852369085,673.450122482609,699.5591863902519,4759.381299518282,4876.413365267217,4919.764204468811
