density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,repeat_index,req_id,prefill_service_ms,decode_service_ms,decode_first_token_ms,source_first_latency_ms,source_finish_latency_ms
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,355.31587596051395,4921.272391045932,0.376052048522979,355.6919280090369,5276.588267006446
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,349.5528670027852,4872.607683995739,76.13449506243342,348.6223310464993,5222.160550998524
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,350.97378003410995,4898.652940988541,2.7674779412336648,353.7412579753436,5249.626721022651
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,341.5632509859279,3822.01681897277,13.929088017903268,355.49233900383115,4163.580069958698
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,305.6278239819221,4899.008329026401,6.552052043844014,312.17987602576613,5204.636153008323
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,330.154949973803,4907.640757039189,6.6538730170577765,336.8088229908608,5237.795707012992
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,305.57021999266,4882.377730042208,10.157292999792844,315.72751299245283,5187.947950034868
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_08,348.84755400707945,4889.411202981137,5.3890879498794675,354.2366419569589,5238.258756988216
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_09,340.0879420223646,4915.759093011729,1.0395480203442276,341.1274900427088,5255.847035034094
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_10,349.1479699732736,1863.82897204021,4.382805025670677,353.53077499894425,2212.9769420134835
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_11,313.98514600005,4861.675467982423,0.676914001815021,314.66206000186503,5175.660613982473
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_12,310.40505500277504,4859.72796700662,75.93324948447844,309.8051429842599,5170.133022009395
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_13,374.63253299938515,4800.769274996128,75.0120199218145,313.08394396910444,5175.401807995513
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_14,346.2255990016274,4873.241792956833,2.9655990074388683,349.1911980090663,5219.46739195846
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_15,352.62450197478756,4900.3622570307925,76.56816026610613,349.1836130269803,5252.98675900558
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_16,342.7708889939822,3420.683166012168,9.360661031678319,352.13155002566054,3763.45405500615
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_17,309.6590769710019,4883.069769013673,2.5260469992645085,312.18512397026643,5192.728845984675
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_18,332.6611930388026,4874.702490924392,5.0352029502391815,337.6963959890418,5207.3636839631945
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_19,308.3409889950417,4869.8638420319185,5.127829033881426,313.4688180289231,5178.20483102696
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_20,352.57583402562886,4886.565279972274,2.615567995235324,355.1914020208642,5239.141113997903
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_21,353.3605440170504,4888.8971459819,4.174666944891214,357.53521096194163,5242.257689998951
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_22,304.9010210088454,4844.730789016467,6.324666028376669,311.2256870372221,5149.631810025312
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_23,356.28649598220363,4961.812348046806,77.52831793823134,355.79964000498876,5318.098844029009
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_24,342.6686369930394,5179.864432022441,8.978750032838434,351.64738702587783,5522.533069015481
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_25,334.1656380216591,4916.7145600076765,26.17217000806704,360.33780802972615,5250.880198029336
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,mid_b,80.38234896957874,4874.562626064289,2.3404050152748823,82.72275398485363,4954.944975033868
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_a,79.41376400412992,4869.691098982003,1.3848969829268754,80.79866098705679,4949.1048629861325
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_00,81.66714798426256,4898.367179033812,2.7528550126589835,84.42000299692154,4980.034327018075
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_01,82.37423800164834,4885.633473051712,0.964708044193685,83.33894604584202,4968.00771105336
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_02,82.35843799775466,4915.446166007314,0.3004020545631647,82.65884005231783,4997.8046040050685
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_03,83.94589700037614,4888.24218098307,76.37878407786047,82.19552499940619,4972.188077983446
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_04,80.62698697904125,4877.714772999752,0.2895049983635545,80.9164919774048,4958.341759978794
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_05,80.43522498337552,4875.29610702768,2.3289769887924194,82.76420197216794,4955.731332011055
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_06,85.83462296519428,4883.501551055815,76.30471173524711,84.02281400049105,4969.336174021009
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_07,81.64580602897331,4891.46889897529,2.0856859628111124,83.73149199178442,4973.114705004264
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_08,80.88559698080644,4898.184039047919,2.1671030553989112,83.05270003620535,4979.069636028726
mid_l70,mid,70,gemma-7b-it,google--gemma-7b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_09,83.29322998179123,4870.212399982847,76.09706874973199,83.24441500008106,4953.5056299646385
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_a,233.13334601698443,5333.890151989181,2.899451006669551,236.03279702365398,5567.023498006165
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_b,300.83541403291747,5360.227691999171,8.89625697163865,309.7316710045561,5661.063106032088
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_00,231.36152199003845,5332.5229120091535,8.131853013765067,239.49337500380352,5563.884433999192
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_01,232.61834197910503,5331.60954102641,8.391067036427557,241.00940901553258,5564.227883005515
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_02,282.4111069785431,5333.864385029301,1.6145980334840715,284.0257050120272,5616.275492007844
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_03,280.12443997431546,5341.886275040451,7.14385905303061,287.2682990273461,5622.010715014767
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_04,295.4841119935736,5321.9484470319,9.036780043970793,304.5208920375444,5617.432559025474
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_05,230.80258403206244,5324.5246049482375,10.50631795078516,241.3089019828476,5555.3271889803
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_06,344.96078500524163,5347.6885840063915,7.684927026275545,352.6457120315172,5692.649369011633
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_07,231.18564899777994,5331.7465399741195,9.659599978476763,240.8452489762567,5562.932188971899
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_08,253.11239901930094,5353.4356849850155,4.066554014571011,257.17895303387195,5606.5480840043165
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_09,237.71934199612588,5323.657967965119,2.0043099648319185,239.7236519609578,5561.3773099612445
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_10,235.70314998505637,5352.959476003889,2.842762041836977,238.54591202689335,5588.662625988945
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_11,233.64247399149463,5350.089423998725,4.96247602859512,238.60495002008975,5583.731897990219
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_12,234.08703797031194,5326.571034034714,4.5718070468865335,238.65884501719847,5560.658072005026
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_13,232.30369202792645,5401.585198007524,11.097427981439978,243.40112000936642,5633.8888900354505
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_14,279.0499560069293,5341.439677984454,4.408536944538355,283.45849295146763,5620.489633991383
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_15,235.84139201557264,5464.220725989435,7.2797469911165535,243.1211390066892,5700.0621180050075
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_16,293.9268960035406,5360.610371979419,12.429310998413712,306.3562070019543,5654.53726798296
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_17,231.9937360007316,5327.1748020197265,9.128902980592102,241.1226389813237,5559.168538020458
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_18,233.59806701773778,5329.5481849927455,6.451193010434508,240.04926002817228,5563.146252010483
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_19,230.76803400181234,5343.783245014492,9.636597998905927,240.40463200071827,5574.551279016305
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_20,234.5480569638312,5350.397331058048,5.0120060332119465,239.56006299704313,5584.945388021879
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_21,259.3855070299469,5345.275091007352,5.227938003372401,264.6134450333193,5604.660598037299
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_22,228.87297597480938,5328.018939995673,11.776830011513084,240.64980598632246,5556.891915970482
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_23,233.57247601961717,5319.092002988327,5.498785001691431,239.0712610213086,5552.6644790079445
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_24,275.8265169686638,5323.738876031712,8.920607040636241,284.7471240093,5599.5653930003755
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_25,234.051994048059,5336.463345971424,5.235269956756383,239.28726400481537,5570.515340019483
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,87.44512998964638,5334.877808985766,1.549692009575665,88.99482199922204,5422.322938975412
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,89.17383500374854,5300.62558001373,0.13276602840051055,89.30660103214905,5389.799415017478
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,87.7420169999823,5330.297733016778,0.8119670092128217,88.55398400919512,5418.03975001676
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,87.16668898705393,5322.082371043507,1.9411870162002742,89.1078760032542,5409.249060030561
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_02,87.49963599257171,5321.386712021194,1.2411270290613174,88.74076302163303,5408.886348013766
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_03,88.37164897704497,5323.623849079013,0.3442480228841305,88.7158969999291,5411.995498056058
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_04,88.39194098254666,5311.8304060189985,0.8804740500636399,89.2724150326103,5400.222347001545
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_05,87.43836497887969,5326.805981050711,2.9963760171085596,90.43474099598825,5414.244346029591
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_06,88.64345395704731,5323.372505081352,1.123960071709007,89.76741402875632,5412.015959038399
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_07,87.28389895986766,5325.923755066469,1.2284600525163114,88.51235901238397,5413.207654026337
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_08,88.43348699156195,5304.447714006528,82.881995531352,87.9824860021472,5392.88120099809
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_09,88.9743710285984,5304.244491970167,0.5723820067942142,89.54675303539261,5393.218862998765
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_a,233.65248902700841,4719.230061979033,73.73796971842239,226.68782901018858,4952.8825510060415
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_b,304.95045200223103,4742.924159974791,1.3390620006248355,306.28951400285587,5047.874611977022
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_00,230.84554099477828,4724.858997040428,5.118202010635287,235.96374300541356,4955.7045380352065
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,237.19033400993794,4740.82854099106,1.9997640047222376,239.19009801466018,4978.018875000998
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,278.5809810156934,4750.185846991371,5.543454957660288,284.1244359733537,5028.766828007065
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,280.58177698403597,4782.307968009263,2.8979950002394617,283.47977198427543,5062.889744993299
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,296.34785995585844,4775.992280046921,8.427885069977492,304.77574502583593,5072.34014000278
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,229.60868902737275,4761.4846069482155,74.39819698356587,228.2225659582764,4991.093295975588
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,233.16886101383716,4745.702097949106,1.2468239874579012,234.41568500129506,4978.870958962943
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,232.3019129689783,4739.772904023994,74.0589516253749,231.4779270091094,4972.074816992972
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_08,252.13560700649396,4741.885548981372,9.199801948852837,261.3354089553468,4994.021155987866
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_09,234.93974498705938,4743.644014000893,74.11943771876395,229.28711998974904,4978.583758987952
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_10,234.0409749886021,4740.446479991078,74.0694762498606,230.1761789713055,4974.4874549796805
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_11,235.09418702451512,4714.898078003898,73.67028246881091,226.6828230349347,4949.992265028413
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_12,233.93830098211765,4726.525024045259,73.85195350070717,230.2959940279834,4960.463325027376
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_13,231.58061498543248,4725.066455022898,0.2077480312436819,231.78836301667616,4956.64707000833
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_14,278.6668250337243,4758.741089957766,4.383467952720821,283.05029298644513,5037.4079149914905
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_15,237.41471499670297,4733.7901429855265,1.7545740120112896,239.16928900871426,4971.204857982229
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_16,297.6935100159608,4759.161004971247,7.067611964885145,304.7611219808459,5056.854514987208
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_17,235.55251496145502,4731.939397985116,73.93655309351743,229.0406829561107,4967.491912946571
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_18,242.04071296844631,4714.651317044627,73.6664268288223,232.47665900271386,4956.692030013073
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_19,232.81314800260589,4746.884329942986,74.17006765535916,230.69760599173605,4979.697477945592
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_20,238.71998902177438,4726.361679029651,73.8494012348383,237.3031080351211,4965.081668051425
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_21,257.10319104837254,4717.849288950674,2.9192929505370557,260.0224839989096,4974.952479999047
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_22,232.66387003241107,4738.778841972817,74.04341940582526,230.8053959859535,4971.442712005228
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_23,231.69821297051385,4721.824676031247,4.182157048489898,235.88037001900375,4953.522889001761
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_24,276.3028150075115,4743.036640982609,9.048059000633657,285.3508740081452,5019.339455990121
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_25,232.77409397996962,4732.609876024071,73.94702931287611,228.967190021649,4965.383970004041
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,mid_b,88.35041400743648,4733.987788029481,73.96855918796064,81.30355400498956,4822.338202036917
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_a,88.49920297507197,4725.64046503976,73.83813226624625,79.95277497684583,4814.139668014832
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_00,87.2684859787114,4706.435281026643,73.5380512660413,80.32217703294009,4793.703767005354
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_01,89.75326595827937,4731.114892056212,73.92367018837831,79.80637403670698,4820.868158014491
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_02,88.16964097786695,4708.044056023937,73.56318837537401,79.6547299833037,4796.213697001804
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_03,88.55647197924554,4720.583639049437,73.75911936014745,78.57898104703054,4809.140111028682
mid_l70,mid,70,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_04,89.52398598194122,4735.171029053163,73.98704732895567,79.3994790292345,4824.695015035104
